market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,HCP.NYSE,健保不动产,健保不动产投资,,,,"HCP, Inc.",http://www.hcpi.com,HCP（HCP），公司是一个房地产投资信托基金（REIT）。本公司主要投资于美国医疗保健行业的房地产服务。 HCP从事收购，开发，租赁，管理和处置医疗保健房地产和医疗保健机构提供融资。该公司的产品组合包括在医疗保健领域：高级住宅，生命科学，医疗办公室，post-acute/skilled护理和医院的投资。本公司还在医疗保健领域进行投资，投资产品包括：租赁物业的债务投资，发展及重建，投资管理和RIDEA，（它代表高级住宅业务的投资）。在2011年12月31日止，本公司出售了3个高级住宅设施。,,,,,
美股,HCSG.NASDAQ,医疗保健服务,医疗保健服务,,,医疗保健服务集团公司,"Healthcare Services Group, Inc.",http://www.hcsgcorp.com,"Healthcare Services Group, Inc. engages in the provision of keeping, laundry and dietary services to long-term care and related health care facilities. It operates its business through the Housekeeping and Dietary segments. The Housekeeping segment consists of the management of the client's housekeeping department, which is responsible for the cleaning, disinfecting, and sanitizing of patient rooms and common areas of a client facility, as well as the laundering and processing of the personal clothing belonging to the facility's patients. The Dietary segment includes the management of the client's dietary department, which is responsible for food purchasing, meal preparation, and the provision of dietician consulting professional services. The company was founded by Daniel P. McCartney on November 22, 1976 and is headquartered in Bensalem, PA.",3220 Tillman Drive Suite 300 Bensalem,1976-11-22,1983-11-01,综合支持服务,
美股,HD.NYSE,家得宝,家得宝公司,,,家得宝公司,"The Home Depot, Inc.",http://www.homedepot.com,为全球领先的家居建材用品零售商，美国第二大零售商，家得宝遍布美国、加拿大、墨西哥和中国等地区，连锁商店数量达2234家。家得宝连续9年被美国《财富》杂志评为“最受欢迎的专业零售商”。并在2007年美国财富500强中排名第17位，2006年全球财富500强排名第43位，同年被美国《财富》杂志评为“最受仰慕的专业零售商”第1位及“最受仰慕的公司”第13位。从1978年亚特兰大的第一家店到今天足迹遍布全球。在美国49个州拥有1200多家店铺，海外有133家。HomeDepot于1978年创立，全球最大的建材家居零售企业美国“家居货栈”，是排在沃尔玛、家乐福之后的全球第三大零售集团。它遍布全美1800p多家连锁店、2004年750多亿美元左右的销售额。目前“家得宝”在国内共有50多名工作人员，主要任务是在中国采购家居建材用品，并从事该行业的市场调查工作。,2455 Paces Ferry Road  Atlanta,1978-12-31,1984-04-19,零售,
美股,HDB.NYSE,HDFC银行,HDFC银行,,,HDFC银行有限责任公司,HDFC Bank Ltd.,http://www.hdfcbank.com,"HDFC Bank Ltd. engages in the provision of banking and financial services, including commercial banking and treasury operations. The firm also provides financial services to upper and middle income individuals and corporations in India. It operates through the following segments: Treasury, Retail Banking, Wholesale Banking and Other Banking Operations. The Treasury segment consists of bank's investment portfolio, money market borrowing and lending, investment operations and trading in foreign exchange and derivative contracts. The Retail Banking segment provides loans and other services to customers through a branch network and other delivery channels. The Wholesale Banking segment provides loans, non-fund facilities and transaction services to large corporates, emerging corporates, public sector units, government bodies, financial institutions, and medium scale enterprises. The Other Banking Business segment includes income from para banking activities such as credit cards, debit cards, third party product distribution, primary dealership business, and the associated costs. The company was founded by Aditya Tapishwar Puri in August 1994 and is headquartered in Mumbai, India.",HDFC Bank House Senapati Bapat Marg Lower Parel West Mumbai,1994-08-27,2001-07-20,银行,
美股,HDG.NYSE,ProShares 对冲复制 ETF,ProShares 对冲复制 ETF,,,,ProShares Hedge Replication ETF,,,,,,环球,
美股,HDGE.NYSE,AdvisorShares 股票做空 ETF,AdvisorShares 股票做空 ETF,,,,AdvisorShares Ranger Equity Bear ETF,http://www.advisorshares.com/fund/hdge,,,,,股权,
美股,HDNG.NASDAQ,哈丁兄弟,哈丁兄弟,,,,"Hardinge, Inc.",http://www.hardinge.com,,,,,,
美股,HDSN.NASDAQ,哈德森科技,哈德森科技,,,哈德森科技公司,"Hudson Technologies, Inc.",http://www.hudsontech.com,"Hudson Technologies, Inc. operates as a refrigerant services company, which provides solutions to recurring problems within the refrigeration industry. Its products and services are used in commercial air conditioning, industrial processing and refrigeration systems, which include refrigerant sales; refrigerant management services consisting primarily of reclamation of refrigerants; and Refrigerant Side services performed at the customer's site to remove moisture, oils and other contaminants. The company also offers predictive and diagnostic services through the Chiller Chemistry and Chill Smart brands. Hudson Technologies was founded by Stephen P. Mandracchia and Kevin J. Zugibe on January 11, 1991 and is headquartered in Pearl River, NY.",One Blue Hill Plaza  Pearl River,1991-01-11,1994-11-01,环境控制,
美股,HDV.NYSE,iShares 核心高股息 ETF,iShares 核心高股息 ETF,,,,iShares Core High Dividend ETF,,,,,,股权,
美股,HE.NYSE,夏威夷电力,夏威夷电力,,,夏威夷电力工业公司,"Hawaiian Electric Industries, Inc.",http://www.hei.com,"Hawaiian Electric Industries, Inc. is a holding company, which through its subsidiaries, engages in the electric utility, banking, and renewable/sustainable infrastructure investment businesses. It operates through the following segments: Electric Utility, Bank, and Other. The Electric Utility segment involves in the generation, purchase, transmission, distribution, and sale of electric energy in the islands of Oahu, Hawaii, and Maui, Lanai, and Molokai. The Bank segment offers general banking services to individual and business customers through its branch system. The Other segment refers to corporate-level operating, general, and administrative expenses. The company was founded by C. Dudley Pratt Jr. in 1981 and is headquartered in Honolulu, HI.",1001 Bishop Street Suite 2900 Honolulu,1891-10-13,1964-10-13,电力,
美股,HEBT.NASDAQ,希伯伦科技,希伯伦科技有限公司,,,希伯伦科技有限公司,"Hebron Technology Co., Ltd.",http://www.hebrontechnology.com,"Hebron Technology Co. Ltd. engages in the development, manufacture, and provision of customized installation of valves and pipe fitting. Its products are used for pharmaceutical, biological, food and beverage, and other clean industries. It also offers steel fittings, sanitary pump, and filter. The company was founded on May 29, 2012 and is headquartered in Wenzhou, China.","No. 936, Jinhai 2nd Road Konggang New Area Longwan District Wenzhou",2005-01-27,2016-12-27,工业机械,
美股,HEES.NASDAQ,HE设备服务,HE设备服务,,,,"H&E Equipment Services, Inc.",http://www.he-equipment.com,"H&E Equipment Services, Inc. engages in the provision of equipment services which focused on heavy construction and industrial equipment. It operates through the following segments: Equipment Rentals, New Equipment Sales, Used Equipment Sales, Parts Sales, and Services. The Equipment Rentals segment rents construction and industrial equipment. The New Equipment Sales segment sells new equipment in product categories. The Used Equipment Sales segment offers rental fleet and inventoried equipment that are acquired through trade-ins its equipment customers and through purchases of high quality used equipment. The Parts Sales segment consists of new and used parts for the equipment and rental fleet. The Services segment operation provides maintenance and repair services for customers equipment and to rental fleet. The company was founded by Tom Engquist and Frank Head in 1961 and is headquartered in Baton Rouge, LA.",7500 Pecue Lane  Baton Rouge,1961-12-31,2006-01-31,商业服务,
美股,HEI.A.NYSE,海科航空,海科航空,,,,HEICO Corp.,http://www.heico.com,"HEICO Corp. engages in the design, manufacture, and sale of aerospace, defense, and electronic related products and services. It operates through the Flight Support Group and Electronic Technologies Group segments. The Flight Support Group segment designs, manufactures, repairs, overhauls, and distributes jet engine and aircraft component replacement parts. The Electronic Technologies Group segment designs and manufactures electronic, microwave, and electro-optical equipment and components, three-dimensional microelectronic and stacked memory products, high-speed interface products, high voltage interconnection devices, high voltage advanced power electronics products, power conversion products, underwater locator beacons, electromagnetic interference shielding, traveling wave tube amplifiers, harsh environment electronic connectors and other interconnect products, communications and electronic intercept receivers and tuners, crashworthy, and ballistically self-sealing auxiliary fuel systems for military rotorcraft, RF and microwave amplifiers, transmitters and receivers, satellite microwave modules, and integrated subsystems primarily for the aviation, defense, space, medical, telecommunications, and electronics industries. The company was founded in 1957 and is headquartered in Hollywood, FL.",3000 Taft Street  Hollywood,,,,
美股,HEI.NYSE,海科航空,海科航空,,,海科航空公司,HEICO Corp.,http://www.heico.com,"HEICO Corp. engages in the design, manufacture, and sale of aerospace, defense, and electronic related products and services. It operates through the Flight Support Group and Electronic Technologies Group segments. The Flight Support Group segment designs, manufactures, repairs, overhauls, and distributes jet engine and aircraft component replacement parts. The Electronic Technologies Group segment designs and manufactures electronic, microwave, and electro-optical equipment and components, three-dimensional microelectronic and stacked memory products, high-speed interface products, high voltage interconnection devices, high voltage advanced power electronics products, power conversion products, underwater locator beacons, electromagnetic interference shielding, traveling wave tube amplifiers, harsh environment electronic connectors and other interconnect products, communications and electronic intercept receivers and tuners, crashworthy, and ballistically self-sealing auxiliary fuel systems for military rotorcraft, RF and microwave amplifiers, transmitters and receivers, satellite microwave modules, and integrated subsystems primarily for the aviation, defense, space, medical, telecommunications, and electronics industries. The company was founded in 1957 and is headquartered in Hollywood, FL.",3000 Taft Street  Hollywood,1957-12-31,1999-01-29,航空航天/国防,
