title,abstract,market_type,media_source,url,publish_time,section_tags,event_tags,assets_id,sentiment,attention
业绩下修又爆雷 银亿股份2018年预亏5.7亿-6.3亿元,银亿股份(000981)4月25日晚修正2018年业绩预告，公司原预计2018年实现归母净利润2亿至4亿元，修正后预计净利润亏损5.7亿元至6.3亿元;公司上年同期净利润为16.01亿元。公司表示，业绩下调的原因是，公司聘请评估机构对公司重大资产重组时收购的全资子公司宁波昊圣投资有限公司、宁波东方亿圣投资有限公司时所形成的商誉进行商誉减值测试，进一步计提商誉减值准备3亿元左右，现计提商誉减值准备10.3亿元左右;此外，对前次业绩预告时未考虑计提资产减值准备的应收款项补提了资产减值准备4亿元左右。,A股,和讯网,https://m.21jingji.com/article/20190427/herald/944caa5ca7a07ca4abd49dfcaa0f128f.html,2019-04-26 6:21:17,房地产开发,爆雷,000981.XSHE,-1,2
"城门失火殃及池鱼:新大洲大股东爆雷,梅安森业绩变脸!西部资源实控人或变更!【证券风险预警每日聚焦2019.4.22星期一】",4月20日，梅安森（300275）发布2018年业绩快报修正公告，此前，公司预计实现营业总收入2.31亿元，同比下降19.75%；营业利润1094.87万元，同比下降69.93%；利润总额1505.88万元，同比下降61.38%；归属上市公司股东的净利润1058.05万元，同比下降74.82%。,A股,腾讯网,https://new.qq.com/omn/20190421/20190421A02IJ5.html,2019-04-22 7:23:22,"计算机应用,计量仪表",爆雷,300275.XSHE,-1,2
暴涨100%的猪肉股业绩爆雷 牧原股份1季度竟预亏5亿,"猪年以来，猪肉板块牛气冲天，短短几个月不少猪肉概念股股价屡创新高，走出翻倍的行情。然而今晚一家猪肉股的年报出来，让投资人心凉了一截。上面显示：牧原股份(90.690, 0.95, 1.06%)一季度预计亏损5.2亿-5.6亿，直接亏光了2018年全年的利润。",A股,新浪财经,http://finance.sina.com.cn/stock/hyyj/2019-03-26/doc-ihsxncvh5797615.shtml,2019-03-26 23:19:49,农产品,爆雷,002714.XSHE,-1,2
商誉减值业绩再度“暴雷” 时隔2月这家公司亏损翻倍,春节前奥瑞德（600666）曾对公司2018年全年业绩做了预亏，亏损额度在73800万元至87000万元，其时正值沪深两市上市公司 “商誉减值集中爆雷”的敏感期。未曾想到的是，时隔两月余，公司业绩再度“爆雷”，这一次亏损额将直接翻番，而亏损的大头正是公司补提商誉减值的结果。,A股,新浪财经,http://finance.sina.com.cn/chanjing/cyxw/2019-04-21/doc-ihvhiqax4171579.shtml,2019-04-19 23:46:16,非金属新材料,爆雷,600666.XSHG,-1,2
奥飞娱乐扩张失利业绩爆雷，“东方迪士尼”梦碎？,3月5日，奥飞娱乐官方发布了多款2019年春季玩具新品以及全年发展计划。值得注意的是除了自家原有IP，今年奥飞娱乐还把“小猪佩奇”系列玩具作为重头戏之一，积木玩具也上升为“战略品类”。奥飞娱乐品牌公关部人士向《商学院》透露，2019年将发力积木品类最终是要对标乐高。,A股,搜狐财经,https://www.sohu.com/a/299711736_377096,2019-03-07 17:31:57,传媒,爆雷,002292.XSHE,-1,2
遭遇“限购令”，大族激光被MSCI指数剔除，美的权重也被减半！注意，业绩爆雷指数20个交易日已累涨52%,今日（3月7日），两市高位震荡， 券商、科技股再度集体大涨，题材股继续大涨活跃着市场气氛。不过大族激光和美的集团的投资者们未必开心，因为两只股票遭遇了外资“限购令”。今日（3月7日），MSCI宣布将大族激光从MSCI中国全股指数中剔除，同时对美的集团的权重系数进行调整，自3月11日起生效。,A股,新浪财经,https://finance.sina.com.cn/stock/s/2019-03-07/doc-ihrfqzkc1940706.shtml,2019-03-07 16:09:27,光学元件,爆雷,002008.XSHE,-1,2
天润数娱又摊上事了！业绩爆雷未平又添17亿违规担保 1.12亿募资被强制划转,业绩爆雷之后，天润数娱（002113，SZ）又向它的投资者抛了一颗“雷”。2月26日晚间，天润数娱发布公告称，公司通过自查发现存在未履行审议程序的对外担保事项，且该等担保导致上市公司被债权人起诉，进而导致公司存在银行账户被冻结、募集资金被强制划转的情况。,A股,和讯网,http://www.nbd.com.cn/articles/2019-02-28/1304652.html,2019-03-07 12:28:28,文化媒体,爆雷,002113.XSHE,-1,2
风华高科业内“有名”子公司对赌期后业绩爆雷 多名高管离职,风华高科（000636 ）子公司奈电软性科技电子珠海有限公司(下称：“奈电科技”)2018年业绩骤降八成，引来交易所一纸问询函。在交易所的追问下，风华高科在2月16日的回复函中表示，奈电科技2018年实现净利润仅1452万元，同比下降76.85%，比收益法评估下2018年的预测数据下降81.38%。,A股,搜狐财经,https://www.sohu.com/a/296504759_99925212?sec=wd,2019-02-22 17:40:55,电子制造,爆雷,000636.XSHE,-1,2
中国人寿详述业绩爆雷原因 抛出“重振国寿”路线图,2月22日，在寿险“一哥”中国人寿（601628.SH/02628.HK）举办的2019年开放日活动上，中国人寿多位高管详述了2018年业绩爆雷原因，并首次公布在“重振国寿”路线图下的战略内核：三大转型、双心双聚、资负联动。中国人寿表示，未来十年，中国仍是全球极具潜力的寿险市场之一，多重因素将激发寿险需求持续释放，因此中国人寿将持续深耕中国寿险市场。,A股,腾讯网,https://finance.qq.com/a/20190222/009200.htm,2019-02-22 17:23:36,保险,爆雷,601628.XSHG,-1,2
原创永安林业”业绩爆雷“ 受累于政策调控、计提商誉减值、补助收缩等原因,公告显示，2019年1月29日披露的《2018年度业绩预告》公告显示，预计2018年度亏损9亿元至13.5亿元，主要原因包括木材受国家相关政策影响仍处于受限伐状态，木材产、销量大幅减少；家具行业受国内市场流动性不足以及房地产市场调控政策的影响，收入大幅减少；收到的政府补助同比减少较大；计提商誉减值。,A股,东方财富网,http://finance.eastmoney.com/a/201902181045933156.html,2019-02-18 13:48:05,林业产品,爆雷,000663.XSHE,-1,2
15家业绩爆雷公司延期回复交易所关注函 事多春节成托词,目前，A股上市公司年度业绩预告正在陆续披露中，交易所对公司下发监管函件的案例也在不断增加。同时，据财联社统计，仅是春节假期后发布公告称延期回复交易所函件的上市公司就有15家之多，并且理由非常统一：涉及事项较多、工作量较大以及春节假期影响。回溯历史公告，这些上市公司收到交易所监管函件的原因也大致相近，即公司2018年全年业绩预告大多显示有超过10亿元的巨亏，并且业绩巨亏又多由商誉减值导致。,A股,新浪财经,https://finance.sina.cn/2019-02-14/detail-ihqfskcp5225088.d.html?cre=wappage&mod=r&loc=2&r=9&rfunc=57&tj=none&cref=cj,2019-02-14 20:11:43,文化媒体,爆雷,002354.XSHE,-1,2
业绩爆雷后遗症：多家上市公司信用评级被下调,业绩爆雷还有“后遗症”。近日，刚泰控股、飞马国际、贵人鸟等多家上市公司的信用评级被下调或被列入可能降级的信用评级观察名单，原因之一便是业绩巨亏。,A股,网易财经,http://www.nbd.com.cn/articles/2019-02-13/1299498.html,2019-02-13 0:00:00,交通运输,爆雷,002210.XSHE,-1,2
业绩巨亏 违规信披与担保 转型期的银河生物爆雷不断,今年以来，正在大力转型生物医药领域的银河生物麻烦不断。先是公司与其控股股东银河集团因涉嫌违规信披被中国证监会立案调查，又因2018年业绩预亏6.5亿元至8.5亿元遭深交所问询，随后更是自曝公司存在违规对外担保及控股股东资金占用问题。3月5日，针对公司违规担保、控股股东资金占用等问题，银河生物回复深交所问询函，说明问题同时承认，公司内控制度形式上完善，但执行上存有漏洞，公司将完善和加强内控，并提出了具体整改措施。,A股,搜狐财经,https://www.sohu.com/a/299235693_114988,2019-03-05 18:38:33,生物科技,爆雷,000806.XSHE,-1,2
秋林集团步步惊雷：正副董事长失联，5亿违规担保爆雷，业绩腰斩,从1月底至今短短20多天的时间里，秋林集团经历了业绩预减、股份遭冻结、正副董事长同时失联，以及巨额连带担保被诉至法院等一系列变故。各种奇葩事接踵而来、步步惊雷，这家东北企业迅速成为公众关注的焦点。公司从百货零售和食品转型黄金行业后不断并购和扩张，黄金业务收入一度占公司收入9成以上，也遭遇到市场销量下滑带来的影响。,A股,新浪财经,https://cj.sina.com.cn/articles/view/5617270476/14ed0becc00100e5h1,2019-03-04 12:01:39,"食品综合,百货",爆雷,600891.XSHG,-1,2
东方精工商誉爆雷 公司说不是“业绩洗澡”,东方精工称，业绩亏损的主要原因系全资子公司北京普莱德新能源电池科技有限公司（下称北京普莱德）2018年利润下滑，结合其目前经营情况以及未来行业发展情况，公司认为因收购北京普莱德100%股权而形成的商誉存在大额减值迹象，基于谨慎性原则，公司计提了约34.5亿元的商誉减值准备。,A股,网易财经,http://money.163.com/19/0301/11/E96ACLT50025817I.html,2019-03-01 11:59:14,通用机械,爆雷,002611.XSHE,-1,2
业绩爆雷被国资接盘 胜利精密/星星科技在3D玻璃盖板市场前途未卜,业绩爆雷被国资接盘 胜利精密/星星科技在3D玻璃盖板市场前途未卜,A股,集微网,https://dy.163.com/article/E71H0TOO0511RIVP.html?referFrom=google,2019-02-02 18:29:08,仪器仪表,爆雷,002426.XSHE,-1,2
雏鹰农牧业绩爆雷：2018年股价下跌逾六成 评级下调至C 以火腿偿债,临近年关，上市公司陆续业绩爆雷。其中最大跌眼镜的，是经营生猪养殖销售的雏鹰农牧披露，公司预计2018年净利润亏损29-33亿元。启阳路4号梳理发现，受到猪肉价格下跌和“非洲猪瘟”影响，雏鹰农牧从2018年初起，销售收入不断减少，多次修正业绩预告。下半年后由于债务陆续到期，雏鹰农牧的长期信用等级从AA-被一路下调至C，36处土地房产被查封，公司实控人侯建芳的公司股份也全部被冻结。,A股,凤凰网,https://finance.ifeng.com/c/7jwogrcjL7Y,2019-02-02 10:27:55,农产品,爆雷,002477.XSHE,-1,2
业绩爆雷不眠夜 慈文传媒董事:动辄70集的剧不会再有,距离春节越来越近了，休市前几天的A股市场却并不平静。沪深交易所要求，1月31日是年报业绩变动超50%的上市公司发布预告的截止日期。因此，在这两三天时间里，上百家上市公司密集发布2018年预盈利转为预亏损的业绩爆雷公告。有券商分析师不禁感叹：“虽然早有心理准备，但还是被动辄超二十亿元的预亏吓到了。”,A股,新浪财经,https://finance.sina.com.cn/roll/2019-01-31/doc-ihqfskcp2201477.shtml,2019-02-01 7:54:56,传媒,爆雷,002343.XSHE,-1,2
业绩爆雷持续发酵 汉鼎宇佑业绩飘红,2019年伊始，中国股市受市场大环境影响接连爆雷，不少个股下跌严重，当然也有少数个股在这波影响下，还能保持股价相对稳定。随着股市频频动荡，投资者愈加了解其投资损失，信心的变化也对市场造成很重要的影响。,A股,新浪财经,https://finance.sina.com.cn/roll/2019-01-31/doc-ihrfqzka2581555.shtml,2019-01-30 15:35:22,信息技术服务,爆雷,300300.XSHE,-1,2
中国人寿业绩爆雷 ：净利润最高减少225亿,2018年上半年净利润同比增长34.2%，总资产站上3万亿平台的寿险“一哥”中国人寿(601628.SH/02628.HK)，行至年底，净利润却大幅削减，全年同比减少50%-70%。1月29日，中国人寿公告，预计2018年度归属于母公司股东的净利润较2017年度减少约人民币161.26亿元到人民币225.77亿元，同比减少约50％到70％。业绩爆雷背后，中国人寿公告中给出的解释为：受权益市场整体震荡下行影响，本公司公开市场权益类投资收益同比大幅减少。,A股,搜狐财经,https://www.sohu.com/a/292194312_222256,2019-01-30 9:06:39,保险,爆雷,601628.XSHG,-1,2
慈文传媒(002343.SZ):业绩正式“爆雷” 股权易主可解忧？,除了业绩正式“爆雷”，慈文传媒最近的动荡莫过于与交易对方华章天地传媒投资控股集团有限公司(以下简称“华章投资”)商谈股权转让相关事宜，其股票已于本月20日起停牌，预计停牌时间不超过五个交易日，一时间可谓是把业界聚光灯全都聚集到了自己的身上。,A股,东方财富网,http://finance.eastmoney.com/a/201902251052586854.html,2019-02-25 17:32:59,传媒,爆雷,002343.XSHE,-1,2
业绩爆雷再添一例 飞马国际预亏超10亿元,"中证APP讯(实习记者 潘宇静)1月29日晚间,飞马国际(002210)下调了公司年报预披露业绩。2017年,公司归母净利润为3.06亿元,最新的业绩预告修正为亏损17.5亿元-19.5亿元。与之形成鲜明对比的是,公司在2018年10月末发布的三季报显示,2018年度公司归母净利润同比下降55%-95%,归母净利润区间预计为1529.89万元至1.38亿元。也就是说,刚过了一个季度左右的时间,公司业绩下调幅度呈几何式增长。",A股,中证网,http://cs.com.cn/ssgs/gsxw/201901/t20190129_5920589.html,2019-01-29 22:37:34,交通运输,爆雷,002210.XSHE,-1,2
又一例业绩爆雷：人福医药2018年预亏22亿-27亿元 商誉减值损失30亿元,"格隆汇1月29日丨人福医药(600079.SH)公告，预计2018年度归属于上市公司股东的净利润为亏损22亿元到27亿元。公司称，因市场供需发生变化，2018年全资子公司EpicPharma,LLC主要产品熊去氧胆酸胶囊的价格大幅下降，导致该公司销售收入、毛利率、净利润等经营业绩大幅下降，同时重要产品羟考酮缓释片仍在美国FDA审核过程中尚未获批，经过减值测试，公司拟计提商誉减值损失以及无形资产减值损失合计约30亿元。",A股,格隆汇,https://m.gelonghui.com/live/207978,2019-01-29 15:58:43,"制药,医疗保健提供商与服务",爆雷,600079.XSHG,-1,2
